<<<<<<< HEAD
date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2014/2/21,237,0,76,57279,0,17152.95401,0,43919,31091,9946.85937,7093,5336.481,138643,731,50,0,0,28,0,0,211,343,0,0,21485.4852,8771,0,0,20738.84955,4765.782005,326,0,1179.242501
2014/2/22,391,0,180,92987,0,23731.264,0,62419,45663,14441.46198,9921,7818.065001,206765,1073,45,0,0,38,0,0,302,501,0,0,22178.16604,14160,0,0,27112.44783,6552.53597,633,0,1294.142
2014/2/23,327,0,154,83233,0,23787.10102,0,54010,42732,13441.48099,10082,5921.472001,189756,991,57,0,0,38,0,0,188,351,0,0,18860.75089,12920,0,0,23926.64199,5687.279004,339,0,1093.738
2014/2/24,203,0,112,60921,0,19641.26096,0,49593,34343,11242.07599,8408,4427.521,160387,895,35,0,0,31,0,0,115,336,2671,0,16208.63105,10168,0,0,19154.141,4277.127,55,0,1000.432
2014/2/25,244,0,97,50556,0,16729.20802,0,41186,28220,9540.694,6709,4164.801001,144183,738,44,0,0,24,0,0,149,333,3578,0,14775.32604,9729,0,0,15618.85002,3848.695004,109,0,841.535993
2014/2/26,237,0,96,55459,0,16999.551,0,43884,29611,8971.893,7076,4835.193988,137388,815,53,0,0,26,0,0,189,353,3788,0,14236.87198,8668,0,0,15738.12905,4126.74397,115,0,937.883997
2014/2/27,235,0,94,50568,0,16242.683,0,41289,26120,9223.05438,6180,4211.923,128556,838,43,0,0,24,0,0,148,368,4086,0,13669.95287,8525,0,0,14874.3976,4075.488,153,0,805.686397
2014/2/28,321,0,161,71666,0,18447.141,0,50059,32179,11050.5982,7810,6310.821,157641,1024,52,0,0,27,0,0,239,376,8875,0,20377.46912,11621,0,0,20637.83524,4994.63401,416,0,1339.296904
2014/3/1,555,10,297,203637,0,25736.128,1012,86784,50081,16947.73803,12242,9983.55901,256367.62,1187,86,1864,1864,41,22103,638,501,680,16242,88,22432.974,20542,371,805,28898.67887,7296.98706,121690.1979,73,1294.375
2014/3/2,389,2,201,146383,0,20373.159,620,61308,36709,13236.39102,9347,7862.035,187048.024,922,96,1147,1147,40,16049,483,331,409,9270,43,17531.63998,14034,287,616,21769.046,5642.48799,93459.749,60,1042.520999
2014/3/3,330,4,160,135327,0,18486.089,656,53346,34242,12319.037,8307,7804.048002,167436.918,849,95,896,896,35,13484,538,347,389,11101,42,16593.45295,11973,242,586,20097.40604,5268.51499,91415.9974,61,934.568001
2014/3/4,436,6,236,168606,0,23836.393,655,64251,44408,14749.03799,11022,7884.627,202531.488,976,90,822,822,38,16915,701,252,412,0,44,18726.59199,14690,297,650,24613.01601,5902.889003,123212.9221,76,1246.937001
2014/3/5,323,6,169,149664,0,22663.686,552,67544,40567,13183.582,9794,6080.772996,200008.223,933,64,1126,1126,39,16173,399,221,380,2784,51,17938.62395,13681,189,465,21883.95801,4932.907998,147733.5746,31,1519.088001
2014/3/6,296,1,152,128954,0,19537.243,659,60285,34350,12089.2406,8146,5562.44901,172114.761,959,59,840,840,37,13949,292,161,388,3274,40,18409.20788,12044,196,471,18128.15335,4704.70797,95998.41033,30,1332.271199
2014/3/7,317,3,133,125245,0,18257.56598,851,55934,33521,10415.4908,7854,6359.662,165106.695,1070,76,1366,1366,34,12415,268,345,334,6448,36,20761.42269,10753,232,411,19939.64094,4734.471973,93035.52689,28,1437.8649
2014/3/8,433,3,197,167501,0,22784.013,1134,68461,43183,13921.974,9437,8369.873,210480.363,1168,94,1069,1069,36,17149,438,354,413,9047,82,19950.69097,14663,279,649,21988.93111,6154.70102,112228.7031,44,953.010008
2014/3/9,468,4,258,207153,0,29112.86197,695,80498,54051,17983.01898,13417,8066.013,256410.233,1273,81,1492,1492,44,21590,659,270,511,0,100,22034.91997,17856,365,824,28375.47206,7076.155995,142854.802,107,1683.173005
2014/3/10,245,2,150,125074,0,19953.871,602,53771,34928,11055.63899,7974,4715.207,164843.635,998,55,791,791,22,12622,274,144,324,2085,90,15998.8221,10040,202,420,16623.72099,4456.86999,97414.4029,32,1014.661001
2014/3/11,244,1,122,113425,0,17783.701,491,49293,30832,9809.794,6891,4545.919005,147308.503,796,63,1051,1051,33,11399,237,155,317,2467,86,15318.91599,9209,199,387,16445.04396,4096.798009,94824.5651,31,1023.135
2014/3/12,238,3,92,113369,0,18099.42,586,47067,32460,9291.423986,7617,5354.524996,145951.892,863,99,882,882,32,10737,280,197,364,3227,79,14688.281,8369,213,404,18974.75601,4769.804964,129535.1181,37,1332.576006
2014/3/13,196,4,108,100040,0,16519.50801,595,41950,28231,9063.8019,6629,4642.431008,127546.065,887,53,893,893,20,9253,363,185,309,3264,52,15185.26396,7434,207,359,15413.79099,4131.667983,78128.2879,43,1153.225793
2014/3/14,211,1,110,111076,0,17543.204,671,44291,30965,9701.6301,7238,6399.059,142112.432,896,60,2013,2013,21,9486,467,225,401,6056,65,20243.84318,7870,235,423,19965.83571,4566.90097,85299.59821,41,1399.752295
2014/3/15,361,0,187,162692,0,23262.451,1071,63811,43351,13783.10098,9390,8842.668,200421.576,1077,86,1363,1363,33,15410,973,306,466,8881,49,19222.741,13358,335,559,23509.8139,6389.434,109695.508,75,1462.496991
2014/3/16,532,1,248,216993,0,30166.128,697,77842,57270,18140.072,13379,8906.153,252046.094,1403,98,1286,1286,61,20123,1553,310,491,0,54,22006.15295,17381,361,865,30926.42679,7319.440014,146244.857,210,2099.168996
2014/3/17,268,2,161,131748,0,21110.93298,509,55841,36307,11722.04299,8651,5034.498,169681.101,1053,77,896,896,30,12975,631,126,338,2320,44,16907.63997,10304,217,475,19135.15301,4673.41497,99798.8362,64,1104.903002
2014/3/18,266,0,115,113236,0,18083.10102,553,48353,30878,10125.362,6959,4809.949008,146901.899,734,55,831,831,33,10866,513,151,309,2548,22,14549.274,9236,195,368,16810.494,4137.34,94353.51173,46,873.938002
2014/3/19,241,2,127,116925,0,18505.572,606,48477,33024,9647.944,8244,5393.790008,150083,853,64,1807,1807,29,10943,515,238,313,2948,22,15124.31899,9333,195,404,17283.73903,4675.622994,128156.51,53,1235.160005
2014/3/20,283,3,102,104708,0,17021.552,640,45309,29459,10044.62889,6724,4914.078,137602,828,65,998,998,28,9937,492,145,303,3404,16,15315.23892,8743,206,388,16151.27853,4286.391013,81154.493,54,1088.452296
2014/3/21,238,4,120,116080,0,18282.15002,826,45638,32909,10176.68679,7042,6207.87,145650,935,53,954,954,23,10283,567,259,342,5805,24,20117.78798,9439,220,437,20603.51139,4697.344,89024.5879,58,1304.531902
2014/3/22,371,0,208,173506,0,24694.166,997,64855,45663,13870.129,9812,8943.46498,208507.187,1135,83,1289,1289,35,16050,1155,322,504,10587,73,19472.00799,15270,332,642,25321.79904,6791.84597,118970.7948,57,1541.539
2014/3/23,474,1,245,196142,0,27474.07202,606,67419,51391,16460.896,12052,7584.152021,224975,1225,68,939,939,43,18202,1293,323,418,0,64,20580.88914,17219,405,715,28773.91791,6729.72698,134413.481,177,1687.501
2014/3/24,289,2,143,123713,0,19227.05497,456,47614,34901,10866.252,7945,4611.745994,156108,878,57,790,790,23,11894,530,163,396,1912,84,16055.57895,11052,224,386,18379.67899,4539.93201,96932.889,69,967.913001
2014/3/25,269,2,116,111921,0,18064.11797,519,45279,31196,9702.28602,7074,4619.677,151558,903,60,692,692,32,12014,486,215,326,2218,81,13759.65795,11420,204,375,16464.97602,4167.78499,94662.9554,68,846.1630003
2014/3/26,239,0,117,113414,0,17873.846,597,43722,32432,8937.38098,7737,5014.47401,143434,894,41,1232,1232,35,10659,620,245,375,2442,103,14801.35101,10208,227,395,18843.28002,4514.50903,128689.2085,79,1244.494
2014/3/27,231,0,108,102039,0,16206.943,664,39639,27395,8728.711114,6363,4723.825,127985,881,38,992,992,22,9033,502,147,331,2940,90,14029.81723,8470,214,388,15103.20542,3859.644975,75968.03997,50,1040.2116
2014/3/28,247,3,134,117243,0,17670.673,798,44112,32367,9948.246376,7097,5954.347999,139169,957,56,1071,1071,29,10016,472,254,347,6162,97,20710.24838,9871,205,353,19893.89257,4640.59802,86952.0571,73,1530.718501
2014/3/29,411,0,223,187439,0,23992.41,1044,69226,48826,15314.445,10427,9303.503,224356,1258,87,1456,1456,36,17985,1129,377,544,9565,102,20302.11988,17831,377,694,25953.8099,7207.615001,124342.4689,126,1630.771
2014/3/30,428,1,262,204049,0,28390.103,648,71162,54059,16943.61398,12527,7831.496,238544,1282,66,992,992,50,19645,1395,267,537,0,72,20937.73619,19383,359,715,28029.61,6648.59697,136004.8495,183,1781.834005
2014/3/31,286,1,165,142892,0,20453.28003,468,57192,37873,12513.696,9015,5356.34099,184557,883,60,865,865,26,14445,745,149,401,2652,64,17723.65491,15516,221,432,20136.61813,4783.409002,100149.3474,99,1186.162999
2014/4/1,269,0,133,69603,0,20779.471,0,57537,39178,13553.842,9867,5638.725998,201303,956,23,0,0,31,0,0,195,468,2751,0,18903.88798,15904,0,0,21851.03703,4908.368995,103,0,1123.553996
2014/4/2,310,0,115,67563,0,20165.23799,0,55902,38586,11971.45,8974,5731.375016,189762,1087,45,0,0,20,0,0,247,410,2925,0,18406.13509,14526,0,0,20775.09201,4915.254999,73,0,1407.770996
2014/4/3,262,0,107,57799,0,17126.068,0,46448,30667,10953.6036,7802,4740.249,157767,855,34,0,0,21,0,0,143,400,3325,0,16227.38043,11370,0,0,17149.5284,4492.60299,160,0,1018.529002
2014/4/4,232,0,108,69815,0,18201.0359,0,46972,33564,11212.98171,7430,6190.68001,159170,1003,23,0,0,23,0,0,203,355,5780,0,22534.38538,10695,0,0,22555.08251,4791.037964,292,0,1428.541602
2014/4/5,460,0,207,105006,0,24292.99,0,69863,48635,16257.27297,11076,9379.85397,242559.905,1246,61,0,0,43,0,0,284,488,10369,0,22752.24907,18580,0,0,27645.07404,6504.953985,607,0,1362.89501
2014/4/6,442,0,256,108684,0,26800.355,0,71119,53307,18041.652,12421,7370.997,252288.452,1298,54,0,0,47,0,0,237,496,0,0,21415.03394,20386,0,0,28754.91796,6750.632004,355,0,1364.210995
2014/4/7,252,0,117,66624,0,19225.356,0,48903,36287,12004.932,8241,4530.627001,172829.294,971,47,0,0,38,0,0,118,396,2119,0,17204.56699,12310,0,0,18416.47901,4496.317002,47,0,913.5320028
2014/4/8,207,0,103,58574,0,17518.14001,0,44179,32558,10136.76,7138,3907.314,151860.73,866,42,0,0,28,0,0,180,368,2081,0,14689.37501,10195,0,0,16757.1261,4402.256988,124,0,748.570001
2014/4/9,228,0,108,59827,0,17505.891,0,42376,33481,9442.27301,8033,4753.524998,149209.301,926,29,0,0,26,0,0,205,384,2891,0,14268.96199,9901,0,0,16276.22304,4351.199979,83,0,1003.707
2014/4/10,204,0,85,54230,0,15729.967,0,37663,27890,9437.2587,6567,4239.94099,131258.611,822,35,0,0,33,0,0,170,382,3268,0,13880.31746,8505,0,0,14572.21577,4252.046007,120,0,708.4001985
2014/4/11,207,0,85,66332,0,16856.76806,0,41283,31498,9801.91227,7067,5658.120001,139961.262,1024,55,0,0,28,0,0,306,341,6250,0,18986.03651,9190,0,0,18385.59391,4903.676985,358,0,1069.476196
2014/4/12,403,0,160,98408,0,22005.68203,0,57082,44085,13649.436,9980,8056.58201,199503.135,1124,57,0,0,40,0,0,284,495,9908,0,18197.66803,15706,0,0,22395.7839,6424.73899,570,0,1384.897004
2014/4/13,393,0,204,96119,0,24752.83599,0,59343,47951,15184.314,11621,6670.498996,209424.072,1150,52,0,0,40,0,0,206,460,0,0,17011.45104,17511,0,0,24363.93,5992.940924,302,0,1438.238997
2014/4/14,236,0,94,59960,0,17907.007,0,44275,33818,10341.331,8910,3895.112007,152127.215,855,36,0,0,24,0,0,117,360,2123,0,13635.97301,11249,0,0,16126.59402,4254.292,79,0,962.785
2014/4/15,215,0,97,56390,0,16784.363,0,42008,33002,9808.839,7987,3880.521,147955.737,742,48,0,0,23,0,0,187,359,2407,0,12426.71101,10791,0,0,14407.62598,4307.96901,65,0,796.288991
2014/4/16,273,0,139,64095,0,17475.871,0,47602,39421,9611.02799,8683,4646.630998,167263.768,1130,46,0,0,33,0,0,267,411,3761,0,12205.81998,11872,0,0,15426.26804,5800.256986,106,0,1088.441996
2014/4/17,252,0,111,68721,0,16969.83398,0,41894,38203,9193.78112,9309,5530.006996,157121.936,881,43,0,0,23,0,0,205,447,5784,0,11620.44622,10240,0,0,13162.36988,6351.43901,244,0,1158.029698
2014/4/18,382,0,138,75392,0,16284.22703,0,38101,35953,9558.9832,9198,6511.906005,146116.086,845,45,0,0,39,0,0,245,405,8934,0,12306.30376,10686,0,0,15216.14751,6462.688,370,0,1202.842602
2014/4/19,403,0,165,86805,0,21161.12703,0,55152,40453,13447.129,9061,7741.587998,189214.087,1058,62,0,0,41,0,0,237,469,10647,0,16962.92104,14609,0,0,21693.22709,6029.08798,759,0,734.581998
2014/4/20,354,0,210,88483,0,23913.52703,0,56984,45469,15387.13601,11333,5998.125,207761.476,1204,65,0,0,47,0,0,252,457,0,0,17234.45797,15875,0,0,21984.59501,5565.760005,334,0,1214.32101
2014/4/21,247,0,116,63609,0,18738.94499,0,47805,34660,11481.95501,8332,4628.43801,157465.755,917,48,0,0,32,0,0,144,369,2286,0,15838.53101,10830,0,0,16226.71898,3840.126996,66,0,995.927004
2014/4/22,270,0,119,58112,0,16494.748,0,42934,30825,9661.73202,7349,4333.395997,152248.397,848,47,0,0,33,0,0,144,518,2182,0,14304.64599,10655,0,0,14931.35601,3659.713004,59,0,823.261
2014/4/23,195,0,100,58359,0,17201.01802,0,44168,32422,9661.998,7853,4979.305004,144898.682,1023,61,0,0,31,0,0,255,375,3665,0,14829.584,9477,0,0,17509.59601,4150.061011,116,0,902.350999
2014/4/24,181,0,91,50937,0,15298.37198,0,37006,26785,9260.18449,6994,4185.140005,124214.047,906,45,0,0,30,0,0,160,349,2886,0,14194.64642,7766,0,0,14842.90006,3893.354004,104,0,746.833899
2014/4/25,260,0,78,61537,0,17219.488,0,38544,28923,9882.6188,6879,5513.89,129255.223,812,36,0,0,24,0,0,253,400,5848,0,19917.91759,7906,0,0,18260.76804,4222.215998,309,0,1092.587009
2014/4/26,327,0,161,85177,0,21744.38206,0,55057,41432,13726.519,9531,8006.889,191267.016,1178,59,0,0,45,0,0,234,429,8443,0,18166.18296,13337,0,0,21412.44101,5872.771008,541,0,1187.534002
2014/4/27,362,0,220,95416,0,25784.05695,0,61014,49610,16558.633,12019,7202.39,221021.262,1271,59,0,0,48,0,0,237,413,0,0,19264.32501,16527,0,0,25485.31601,6144.995008,331,0,1520.443013
2014/4/28,197,0,77,57356,0,17487.67598,0,42034,30955,10524.60499,8369,4280.328001,143015.714,807,31,0,0,25,0,0,99,327,1970,0,14524.01402,9768,0,0,15489.285,3961.200992,76,0,898.0939965
2014/4/29,199,0,85,50202,0,15854.15799,0,37580,28586,9371.443,6568,4070.042002,127428.705,786,65,0,0,25,0,0,179,376,2935,0,13699.38902,9113,0,0,14477.63502,3929.697,80,0,728.279004
2014/4/30,204,0,90,53990,0,15938.814,0,41406,30515,9520.944,7237,5193.831,140873.476,861,44,0,0,20,0,0,305,366,4559,0,14621.73398,9865,0,0,15958.17891,4299.678022,319,0,892.309
2014/5/1,382,0,175,78962,0,21288.36297,0,62675,40563,15175.1914,9712,6948.401999,214125.953,1214,59,0,0,27,0,0,283,526,6961,0,21562.0775,17756,0,0,24167.93621,6115.918984,515,0,1187.006005
2014/5/2,240,0,102,64284,0,18985.87398,0,51286,34020,12632.92991,8157,5936.903,173204.072,1082,46,0,0,21,0,0,213,445,5017,0,25417.61029,13297,0,0,22212.78155,4893.247994,385,0,1406.472493
2014/5/3,349,0,205,94864,0,24461.80598,0,71030,46655,16749.91403,11012,8631.845028,246982.628,1333,68,0,0,29,0,0,281,719,8835,0,23009.8629,20347,0,0,26570.99703,6398.150005,528,0,1331.545997
2014/5/4,414,0,236,101287,0,28318.618,0,73668,53094,19164.69699,12963,7858.68799,262712.041,1397,68,0,0,39,0,0,250,625,0,0,22620.88786,24268,0,0,29310.15804,6274.023004,269,0,1327.751
2014/5/5,207,0,103,64649,0,19172.37703,0,52647,34429,12145.343,8163,4897.463002,173156.374,977,59,0,0,21,0,0,173,411,2052,0,16733.85997,13901,0,0,18653.18306,4128.303013,59,0,863.800994
2014/5/6,199,0,118,57870,0,17846.546,0,46896,31526,10557.989,8373,4572.369999,157850.618,956,35,0,0,22,0,0,178,437,2230,0,14984.70398,12653,0,0,16654.58509,3929.045022,60,0,997.032995
2014/5/7,307,0,108,57705,0,17844.70198,0,46307,32927,10417.077,7330,5625.308993,157965.127,998,47,0,0,10,0,0,236,477,3085,0,16063.14796,12169,0,0,16748.69301,4295.290002,137,0,1129.838009
2014/5/8,171,0,93,49244,0,16093.62899,0,38766,26966,9603.8646,6634,5055.616978,135852.952,1011,33,0,0,12,0,0,176,407,2711,0,14630.88465,9879,0,0,15221.55901,3907.973996,156,0,858.232995
2014/5/9,209,0,75,59525,0,15796.90903,0,41107,31263,10364.6417,6783,7091.383004,143334.943,1271,43,0,0,14,0,0,383,346,6627,0,21237.80413,9502,0,0,20101.6687,4335.50199,406,0,1518.344501
2014/5/10,349,0,144,95159,0,21764.87088,0,59489,49625,17169.982,11287,9677.669002,223453.525,1530,57,0,0,24,0,0,584,582,11272,0,23167.25821,16445,0,0,26121.7979,6329.119015,1226,0,1554.804995
2014/5/11,303,0,151,80059,0,20588.33598,0,45180,40159,14217.00701,9109,7063.550994,179325.484,1097,39,0,0,26,0,0,397,491,0,0,14513.799,13660,0,0,20920.60097,4929.273981,1079,0,1204.876998
2014/5/12,261,0,106,62713,0,18418.441,0,45527,34160,11826.535,8802,4391.825999,159673.762,844,49,0,0,14,0,0,69,438,1934,0,14885.73495,11882,0,0,16820.02305,4294.434005,55,0,1087.133002
2014/5/13,257,0,77,56771,0,16972.09,0,41590,29879,10324.957,7436,4218.465001,143731.159,714,38,0,0,22,0,0,131,379,2490,0,14544.73601,10792,0,0,15124.904,4199.155976,44,0,999.055995
2014/5/14,211,0,81,52073,0,17359.94798,0,40955,30755,9481.946,8421,4609.042983,142714.191,654,41,0,0,18,0,0,212,407,2770,0,14532.88798,10308,0,0,15346.18903,4255.830024,105,0,1062.771994
2014/5/15,207,0,71,49135,0,15665.03897,0,37139,25877,9477.7693,6724,3964.045,135952.715,580,31,0,0,13,0,0,153,425,2973,0,14327.29857,10749,0,0,14250.55182,3723.720976,101,0,733.6899948
2014/5/16,221,0,92,58701,0,17278.03602,0,42169,30760,10466.4623,7520,6033.159991,143318.834,947,52,0,0,17,0,0,216,407,6006,0,20383.85777,10288,0,0,19760.34419,4709.931985,290,0,1186.116401
2014/5/17,350,0,159,88017,0,24302.582,0,60434,43200,15187.941,10365,7955.03701,209695.722,1035,70,0,0,24,0,0,297,635,9542,0,18506.51807,16374,0,0,23933.47701,6030.71592,519,0,1240.971008
2014/5/18,417,0,196,104696,0,30318.226,0,68228,54582,18557.705,14114,7465.549999,257103.104,1357,59,0,0,33,0,0,264,463,0,0,21141.67795,20018,0,0,27068.93087,6454.93801,355,0,1627.604996
2014/5/19,227,0,102,59787,0,19995.66397,0,43141,33770,11357.979,8318,4472.820999,155866.173,972,42,0,0,24,0,0,148,420,2054,0,14800.92398,11551,0,0,16626.00398,4031.75802,49,0,1058.422003
2014/5/20,201,0,84,50085,0,17620.90698,0,41590,29818,9786.008,6908,3889.268999,146326.667,972,39,0,0,18,0,0,164,376,2165,0,13889.67902,10452,0,0,15138.10797,3878.441008,92,0,879.260998
2014/5/21,190,0,87,54151,0,17710.86802,0,40740,30884,9409.06801,7332,4747.042,142186.04,932,37,0,0,21,0,0,209,302,2954,0,14264.95902,9966,0,0,15454.97898,4133.335,81,0,1106.192
2014/5/22,197,0,74,48061,0,15678.829,0,35381,24894,8836.42599,6599,3878.676001,121345.039,872,49,0,0,10,0,0,176,239,2856,0,14230.37732,8356,0,0,14166.35832,3712.03201,121,0,927.405001
2014/5/23,175,0,67,55783,0,17038.05102,0,36986,28323,9693.8543,6869,5572.499001,129510.453,964,45,0,0,18,0,0,215,363,5847,0,19582.03939,8570,0,0,18193.07371,4087.594014,364,0,1283.3283
2014/5/24,318,0,137,88017,0,23148.818,0,54388,41904,14352.856,9999,8434.083978,198249.301,1128,50,0,0,34,0,0,305,440,11074,0,19591.13891,14290,0,0,22625.54887,6147.625951,659,0,1334.889002
2014/5/25,393,0,189,94557,0,29056.4781,0,59052,50680,16966.38,12413,6886.210999,230505.991,1348,62,0,0,24,0,0,239,526,0,0,20130.35703,17247,0,0,25022.55003,6172.440996,320,0,1621.802005
2014/5/26,220,0,98,57519,0,20105.40602,0,40822,32808,10800.952,8294,3957.462,150889.23,843,42,0,0,24,0,0,134,269,1887,0,14222.36805,10111,0,0,15768.39406,3917.347985,43,0,1055.926001
2014/5/27,172,0,78,48270,0,17751.15402,0,36647,27903,9144.654,7163,4002.564,132293.063,776,53,0,0,18,0,0,154,301,1959,0,13442.42402,8752,0,0,14061.47503,3697.576027,97,0,906.233
2014/5/28,229,0,70,50834,0,18047.131,0,38065,29285,8926.165,7101,4251.872996,135091.326,1019,50,0,0,21,0,0,203,280,2272,0,13954.40604,8705,0,0,14935.90801,4150.379006,77,0,913.595997
2014/5/29,167,0,75,48281,0,18975.629,0,36548,25448,9784.2535,6170,3990.369009,131757.676,925,43,0,0,15,0,0,153,336,2744,0,14186.15245,7956,0,0,14470.21108,3691.892995,111,0,796.3933005
2014/5/30,204,0,93,59178,0,17824.58603,0,41396,29435,10294.466,7174,5980.927,140414.642,1011,49,0,0,19,0,0,245,369,6019,0,21093.69169,9478,0,0,19671.13113,4134.542018,326,0,1372.654009
2014/5/31,328,0,176,91541,0,26254.565,0,68495,45910,16158.8,10819,8757.843,241763.413,1325,64,0,0,23,0,0,252,552,9899,0,21938.30797,19604,0,0,25484.39302,6057.268995,465,0,1324.877
2014/6/1,389,0,235,114657,0,34908.953,0,84194,60950,21011.67302,15051,8788.465,306797.875,1577,73,0,0,29,0,0,260,678,0,0,25434.56808,25557,0,0,32755.29712,7187.714004,341,0,1857.285012
2014/6/2,253,0,126,72708,0,23700.93604,0,61180,40556,14510.917,10319,5609.257002,215400.684,1028,65,0,0,20,0,0,151,557,2533,0,18932.31298,17197,0,0,21809.25097,4748.33598,76,0,1245.079002
2014/6/3,234,0,122,62687,0,20412.81798,0,53461,34837,12222.616,8695,4952.713013,186400.477,927,51,0,0,30,0,0,178,476,2396,0,17467.38897,14156,0,0,18522.443,4262.71201,53,0,1092.020002
2014/6/4,224,0,104,62208,0,20369.95502,0,51187,34727,10817.609,8310,5314.61801,171302.977,1103,47,0,0,20,0,0,261,445,3192,0,16881.05894,12661,0,0,18403.47099,4446.350036,67,0,1192.455997
2014/6/5,188,0,85,53502,0,18095.82502,0,43179,27487,9666.5878,7112,4383.42799,143893.302,900,42,0,0,19,0,0,116,386,2677,0,16385.04526,10767,0,0,15668.95574,3959.29502,101,0,861.074997
2014/6/6,190,0,89,58061,0,18342.384,0,44212,30296,10529.8141,6845,5807.765997,148551.223,1183,50,0,0,18,0,0,213,403,6210,0,23139.18272,10711,0,0,20077.35623,4583.162996,341,0,1413.236405
2014/6/7,352,0,166,90754,0,25307.627,0,62770,44168,14599.555,9905,8331.96402,220285.937,1245,70,0,0,26,0,0,282,502,8542,0,20785.97498,17500,0,0,23562.307,6110.063015,454,0,1423.033009
2014/6/8,421,0,198,104307,0,30866.707,0,68387,53606,17959.58502,12497,7650.195996,251435.572,1281,63,0,0,44,0,0,246,597,0,0,21397.27792,20935,0,0,25987.199,6112.090034,306,0,1730.329987
2014/6/9,235,0,115,63668,0,21570.66203,0,46852,35253,11204.474,8301,4699.955998,168775.714,1131,44,0,0,18,0,0,175,384,2222,0,16172.14002,12089,0,0,17338.917,4251.765,79,0,1219.317994
2014/6/10,177,0,72,54163,0,18246.61003,0,39362,29498,9775.158998,7092,4447.555986,141111.745,837,47,0,0,24,0,0,141,383,2546,0,14042.10496,10096,0,0,14835.355,3890.953999,70,0,831.9390045
